id,'duration',prot_type,service,flag,'src_bytes','dst_bytes','land','wrong_fragment','urgent','logged_in','num_compromised','root_shell','su_attempted','num_root','num_file_creations','num_shells','num_access_files','num_outbound_cmds','is_host_login','is_guest_login','count','srv_count','serror_rate','srv_serror_rate','rerror_rate','srv_rerror_rate','same_srv_rate','srv_diff_host_rate','dst_host_count','dst_host_srv_count','dst_host_same_srv_rate','dst_host_diff_srv_rate','dst_host_same_src_port_rate','dst_host_srv_diff_host_rate','dst_host_serror_rate','dst_host_srv_serror_rate',class
3583,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,17,1.0,1.0,0.0,0.0,0.09,0.0,255,6,0.02,0.09,0.0,0.0,1.0,1.0,1
3584,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,21,1.0,1.0,0.0,0.0,0.14,0.0,255,21,0.08,0.05,0.0,0.0,1.0,1.0,1
3585,0,1,1,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,209,6,0.03,0.05,0.03,0.0,0.02,0.0,1
3586,0,1,6,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,200,0.0,0.0,0.0,0.0,1.0,0.02,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0
3587,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,1.0,1.0,0.0,0.0,0.01,0.0,255,1,0.0,0.06,0.0,0.0,1.0,1.0,1
3588,0,0,3,0,345,545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0.0,0.0,0.0,0.0,1.0,0.27,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3589,0,0,3,0,201,24716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.67,14,255,1.0,0.0,0.07,0.04,0.0,0.0,0
3590,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.12,0.0,0.88,1.0,0.0,0.0,255,1,0.0,1.0,0.0,0.0,0.19,0.0,1
3591,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,1.0,1.0,0.0,0.0,0.11,0.0,255,64,0.25,0.02,0.01,0.0,1.0,1.0,1
3592,0,0,0,0,11070,922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,255,13,0.05,0.01,0.0,0.0,0.0,0.0,0
3593,0,2,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,86,2,0.02,0.06,0.02,0.0,0.0,0.0,1
3594,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,9,0.0,0.0,1.0,1.0,0.04,0.0,255,9,0.04,0.07,0.0,0.0,0.0,0.0,1
3595,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,20,1.0,1.0,0.0,0.0,0.16,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,1
3596,0,0,3,0,209,1863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3597,0,0,9,0,8,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,255,40,0.16,0.02,0.0,0.0,0.53,0.85,0
3598,0,0,10,0,7422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,111,97,0.58,0.04,0.58,0.02,0.01,0.01,0
3599,0,0,10,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,86,109,0.81,0.03,0.81,0.02,0.0,0.0,0
3600,0,0,10,0,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,15,80,1.0,0.0,1.0,0.03,0.0,0.0,0
3601,0,1,6,0,43,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,157,0.0,0.0,0.0,0.0,1.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0
3602,4,0,0,0,737,334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,0.0,0.95,0.0,0.0,1.0,0.1,163,86,0.53,0.04,0.01,0.0,0.01,0.01,0
3603,36131,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1
3604,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,18,1.0,1.0,0.0,0.0,0.15,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,1
3605,0,0,0,0,2292,329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,1.0,255,192,0.75,0.02,0.0,0.0,0.0,0.0,0
3606,0,0,3,0,54540,8314,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.2,1.0,0.4,255,255,1.0,0.0,0.0,0.0,0.0,0.0,1
3607,0,0,3,0,230,324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,34,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3608,639,0,19,0,584,19887,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,255,13,0.05,0.62,0.0,0.0,0.62,0.15,0
3609,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,24,1.0,1.0,0.0,0.0,0.08,0.0,255,18,0.07,0.05,0.0,0.0,1.0,1.0,1
3610,0,0,10,0,252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,4,56,0.75,0.5,0.75,0.04,0.0,0.0,0
3611,0,0,3,0,306,784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,48,0.0,0.0,0.0,0.0,1.0,0.04,213,242,1.0,0.0,0.0,0.03,0.0,0.0,0
3612,28,0,33,0,1491,4152,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,255,51,0.2,0.03,0.0,0.0,0.0,0.0,0
3613,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,1,1.0,1.0,0.0,0.0,0.0,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,1
3614,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0.0,0.0,0.0,0.0,0.39,0.0,255,11,0.04,0.7,0.32,0.0,0.16,0.0,1
3615,0,0,3,0,273,5011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3616,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,14,250,1.0,0.0,0.07,0.16,0.0,0.0,0
3617,0,0,10,0,334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,14,25,1.0,0.0,1.0,0.08,0.0,0.0,1
3618,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,13,1.0,1.0,0.0,0.0,0.13,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,1
3619,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0.0,0.0,1.0,0.29,1.0,0.29,11,255,1.0,0.0,0.09,0.22,0.0,0.0,0
3620,0,0,3,0,225,1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,14,0.0,0.0,0.0,0.0,1.0,0.21,33,255,1.0,0.0,0.03,0.04,0.0,0.0,0
3621,0,0,3,0,220,337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,11,0.0,0.0,0.0,0.0,1.0,0.18,171,255,1.0,0.0,0.01,0.01,0.0,0.0,0
3622,0,0,3,0,200,755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.75,91,255,1.0,0.0,0.01,0.02,0.0,0.0,0
3623,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,11,1.0,1.0,0.0,0.0,0.12,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,1
3624,2,0,10,0,2194619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,236,50,0.19,0.02,0.19,0.04,0.0,0.0,0
3625,0,0,0,0,1129,327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,7,138,1.0,0.0,0.14,0.02,0.0,0.04,0
3626,1,0,0,0,661,397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,5,129,0.8,0.4,0.2,0.02,0.0,0.0,0
3627,9219,1,4,0,145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.5,0.0,171,3,0.02,0.62,0.92,0.0,0.0,0.0,0
3628,0,1,6,0,46,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,191,0.0,0.0,0.0,0.0,1.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3629,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,15,1.0,1.0,0.0,0.0,0.07,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,1
3630,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,0.0,255,1,0.0,0.55,0.5,0.0,0.02,0.0,1
3631,0,0,3,0,0,13246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.17,0.17,0.0,0.0,1.0,0.0,6,255,1.0,0.0,0.17,0.04,0.17,0.01,0
3632,0,0,0,0,1323,332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,1.0,209,151,0.62,0.02,0.0,0.01,0.0,0.0,0
3633,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,24,1.0,1.0,0.0,0.0,0.09,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,1
3634,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,5,1.0,1.0,0.0,0.0,0.04,0.0,255,5,0.02,0.06,0.0,0.0,1.0,1.0,1
3635,1,0,0,0,640,340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,1.0,255,151,0.59,0.02,0.0,0.0,0.0,0.0,0
3636,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,1
3637,0,0,3,0,317,515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3638,0,1,1,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,38,0.0,0.0,0.03,0.0,0.97,0.0,255,38,0.15,0.02,0.15,0.0,0.0,0.0,1
3639,0,0,10,0,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,225,39,0.12,0.02,0.12,0.05,0.0,0.0,0
3640,0,1,6,0,45,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,191,0.0,0.0,0.0,0.0,0.99,0.0,81,48,0.59,0.02,0.01,0.0,0.0,0.0,0
3641,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,3,1.0,1.0,0.0,0.0,0.01,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,1
3642,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4,1.0,1.0,0.0,0.0,0.03,0.0,255,4,0.02,0.05,0.0,0.0,1.0,1.0,1
3643,0,0,3,0,221,342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,24,0.0,0.0,0.0,0.0,1.0,0.08,182,255,1.0,0.0,0.01,0.03,0.0,0.0,0
3644,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1.0,1.0,0.0,0.0,1.0,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,1
3645,0,2,15,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,255,154,0.6,0.17,0.6,0.0,0.0,0.0,1
3646,0,0,0,0,3270,332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,26,152,0.62,0.19,0.04,0.01,0.0,0.0,0
3647,0,0,10,0,768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,255,155,0.61,0.03,0.62,0.0,0.0,0.01,0
3648,0,2,15,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,482,0.0,0.0,0.0,0.0,1.0,0.0,107,107,1.0,0.0,1.0,0.0,0.0,0.0,1
3649,0,1,6,0,44,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,152,0.0,0.0,0.0,0.0,1.0,0.01,255,232,0.91,0.01,0.0,0.0,0.0,0.0,0
3650,0,0,3,0,215,597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.0,0.0,0.0,0.0,1.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3651,21927,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1
3652,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,8,0.0,0.0,1.0,1.0,0.06,0.0,255,8,0.03,0.07,0.0,0.0,0.0,0.0,1
3653,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,4,1.0,1.0,0.0,0.0,0.02,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,1
3654,0,0,0,0,1203,405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,174,1.0,0.0,1.0,0.02,0.0,0.0,0
3655,0,0,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,14,0.0,0.0,1.0,1.0,0.05,0.0,255,14,0.05,0.07,0.0,0.0,0.0,0.0,1
3656,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,18,1.0,1.0,0.0,0.0,0.07,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,1
3657,0,1,6,0,42,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,151,0.0,0.0,0.0,0.0,1.0,0.01,255,206,0.81,0.02,0.0,0.0,0.0,0.0,0
3658,0,0,3,0,275,604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,37,0.0,0.0,0.0,0.0,1.0,0.11,11,255,1.0,0.0,0.09,0.05,0.09,0.0,0
3659,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,19,1.0,1.0,0.0,0.0,0.18,0.0,255,19,0.07,0.05,0.0,0.0,1.0,1.0,1
3660,0,0,3,0,346,1182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,45,255,1.0,0.0,0.02,0.04,0.0,0.0,0
3661,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,21,3,0.14,0.19,0.05,0.0,0.1,0.67,0
3662,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,0.0,254,1,0.0,0.13,0.1,0.0,0.0,0.0,1
3663,0,1,6,0,43,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3664,0,0,10,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,53,21,0.19,0.06,0.19,0.1,0.0,0.0,0
3665,0,0,3,0,159,1960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,17,255,1.0,0.0,0.06,0.04,0.0,0.0,0
3666,0,0,10,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,255,149,0.58,0.02,0.58,0.0,0.0,0.0,0
3667,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,20,1.0,1.0,0.0,0.0,0.14,0.0,255,2,0.01,0.07,0.0,0.0,1.0,1.0,1
3668,0,0,4,0,3775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,1,0.05,0.0,0.0,0.0,0.05,0.0,239,1,0.0,0.05,0.37,0.0,0.02,0.0,0
3669,0,0,3,0,243,2595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,31,255,1.0,0.0,0.03,0.02,0.03,0.0,0
3670,0,0,3,0,326,2238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,20,255,1.0,0.0,0.05,0.03,0.05,0.01,0
3671,0,0,3,0,300,891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3672,0,0,3,0,303,1130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3673,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,4,1.0,1.0,0.0,0.0,0.03,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,1
3674,0,0,3,0,170,24161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,25,0.0,0.0,0.0,0.0,1.0,0.08,37,255,1.0,0.0,0.03,0.05,0.0,0.0,0
3675,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,8,1.0,1.0,0.0,0.0,0.07,0.0,255,15,0.06,0.06,0.0,0.0,1.0,1.0,1
3676,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1.0,1.0,0.0,0.0,0.01,0.0,255,1,0.0,0.08,0.0,0.0,1.0,1.0,1
3677,0,1,6,0,45,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,148,0.0,0.0,0.0,0.0,1.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0
3678,0,1,6,0,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,209,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0
3679,0,0,3,0,301,17844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,21,119,1.0,0.0,0.05,0.02,0.0,0.0,0
3680,0,0,3,0,220,2553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0.0,0.0,1.0,0.3,62,255,1.0,0.0,0.02,0.01,0.0,0.0,0
3681,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,19,1.0,1.0,0.0,0.0,0.17,0.0,255,2,0.01,0.07,0.0,0.0,1.0,1.0,1
3682,5290,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,255,2,0.01,0.74,1.0,0.0,0.0,0.0,1
3683,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,1.0,1.0,0.0,0.0,0.05,0.0,255,2,0.01,0.09,0.0,0.0,1.0,1.0,1
3684,1,0,0,0,1436,419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,1.0,224,137,0.61,0.02,0.0,0.0,0.0,0.0,0
3685,0,0,10,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,170,64,0.17,0.03,0.17,0.03,0.0,0.0,0
3686,0,0,3,0,205,1600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,47,0.0,0.0,0.0,0.0,1.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3687,5036,0,10,0,5133876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,11,43,0.91,0.18,1.0,0.12,0.0,0.0,1
3688,0,0,3,0,230,1718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,15,0.0,0.0,0.0,0.0,1.0,0.13,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3689,0,0,3,0,346,3477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,8,255,1.0,0.0,0.12,0.03,0.0,0.0,0
3690,0,0,3,0,307,1212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3691,0,0,10,0,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,85,99,0.62,0.02,0.62,0.02,0.0,0.0,0
3692,0,0,0,0,859,404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,1.0,85,190,0.87,0.04,0.01,0.01,0.0,0.0,0
3693,0,2,13,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.0,0.0,0.0,0.0,0.83,0.0,255,29,0.11,0.01,0.12,0.0,0.0,0.0,0
3694,0,0,0,0,1006,364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,1.0,184,181,0.67,0.03,0.01,0.01,0.01,0.01,0
3695,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,10,1.0,1.0,0.0,0.0,0.05,0.0,255,8,0.03,0.08,0.0,0.0,1.0,1.0,1
3696,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,16,1.0,1.0,0.0,0.0,0.13,0.0,255,9,0.04,0.06,0.0,0.0,1.0,1.0,1
3697,0,0,10,0,9198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,57,43,0.33,0.04,0.33,0.05,0.0,0.0,0
3698,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,9,1.0,1.0,0.0,0.0,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,1
3699,0,0,3,0,235,3222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0.0,1.0,0.2,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0
3700,31,0,33,0,242,773,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,9,3,0.33,0.22,0.11,0.0,0.0,0.0,0
3701,0,1,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.0,0.0,0.0,0.0,1.0,0.28,180,29,0.12,0.03,0.12,0.07,0.0,0.0,0
3702,0,0,3,0,54540,8314,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,115,115,1.0,0.0,0.01,0.0,0.0,0.0,1
3703,0,1,6,0,46,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0.0,0.0,0.0,0.0,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0
3704,0,0,3,0,231,2301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,125,255,1.0,0.0,0.01,0.04,0.0,0.0,0
3705,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0.0,0.0,0.0,0.0,0.2,0.0,255,4,0.02,0.52,0.51,0.0,0.16,0.0,1
3706,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0.0,0.0,0.0,0.0,1.0,1.0,2,20,1.0,0.0,1.0,0.5,0.0,0.0,1
3707,0,0,10,0,5891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.07,0.07,0.0,0.0,1.0,0.0,244,74,0.3,0.03,0.32,0.0,0.02,0.04,0
3708,0,0,47,0,38,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.33,0.0,143,7,0.04,0.05,0.01,0.29,0.01,0.0,0
3709,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,12,0.0,0.0,1.0,1.0,0.09,0.0,255,12,0.05,0.08,0.0,0.0,0.0,0.0,1
3710,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,18,1.0,1.0,0.0,0.0,0.06,0.0,255,18,0.07,0.05,0.0,0.0,1.0,1.0,1
3711,0,0,3,0,293,253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,22,0.0,0.0,0.0,0.0,1.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0
3712,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,14,1.0,1.0,0.0,0.0,0.13,0.0,255,19,0.07,0.06,0.0,0.0,1.0,1.0,1
3713,27,0,33,0,1499,4152,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,255,42,0.16,0.01,0.0,0.0,0.0,0.0,0
3714,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,11,1.0,1.0,0.0,0.0,0.1,0.0,255,10,0.04,0.08,0.0,0.0,1.0,1.0,1
3715,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0.0,0.0,1.0,1.0,0.01,0.0,255,1,0.0,0.08,0.0,0.0,0.0,0.0,1
3716,11371,0,19,0,127,4015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,23,3,0.13,0.09,0.04,0.0,0.04,0.33,0
3717,0,0,9,0,8,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,0.0,255,9,0.04,0.02,0.0,0.0,0.0,0.0,0
